@type,name,identifier,url,image,startDate,endDate,location/name,location/identifier,location/url,location/address/streetAddress,location/address/addressLocality,location/address/postalCode,location/address/addressCountry/identifier,location/address/addressCountry/name,location/address/x-timezone,location/geo/latitude,location/geo/longitude
Festival,Little Steven’s Underground Garage Cruise,jambase:12601264,https://www.jambase.com/festival/little-stevens-underground-garage-cruise-2025,https://www.jambase.com/wp-content/uploads/2024/07/little-stevens-underground-garage-cruise-2025-featured-e1722444532135-1480x832.jpg,2025-05-09,2025-05-13,Port of Miami,jambase:326040,https://www.jambase.com/venue/port-of-miami,1015 N America Way,Miami,33132,US-FL,Florida,US,America/New_York,34
Festival,The Untz Festival,jambase:12766414,https://www.jambase.com/festival/the-untz-festival-2025,https://www.jambase.com/wp-content/uploads/2024/09/the-untz-festival-2025-featured-e1725901982895-1480x832.jpg,2025-05-09,2025-05-11,Sycamore Ranch,jambase:6439734,https://www.jambase.com/venue/sycamore-ranch,5390 State Hwy 20,Browns Valley,95918,US-CA,California,US,America/Los_Angeles,23
Festival,Mill Valley Music Festival,jambase:13047678,https://www.jambase.com/festival/mill-valley-music-festival-2025,https://www.jambase.com/wp-content/uploads/2022/11/screen-shot-2022-11-25-at-10-00-00-am-e1669388483560-1480x832.png,2025-05-10,2025-05-11,Friends Field,jambase:8425440,https://www.jambase.com/venue/friends-field,180 Camino Alto,Mill Valley,94941,US-CA,California,US,America/Los_Angeles,4
Festival,Lindsey Stirling’s Master of Tides Cruise,jambase:12753987,https://www.jambase.com/festival/lindsey-stirlings-master-of-tides-cruise-2025,https://www.jambase.com/wp-content/uploads/2024/09/lindsey-stirlings-master-of-tides-2025-featured-e1725551525387-1480x832.jpg,2025-05-13,2025-05-17,Port of Miami,jambase:326040,https://www.jambase.com/venue/port-of-miami,1015 N America Way,Miami,33132,US-FL,Florida,US,America/New_York,34
Festival,Welcome to Rockville,jambase:12758176,https://www.jambase.com/festival/welcome-to-rockville-2025,https://www.jambase.com/wp-content/uploads/2024/09/welcome-to-rockville-2025-featured-e1725623828433-1480x832.jpg,2025-05-15,2025-05-18,Daytona International Speedway,jambase:343316,https://www.jambase.com/venue/daytona-international-speedway,1801 W International Blvd,Daytona Beach,32114,US-FL,Florida,US,America/New_York,22
Festival,Milwaukee Metal Fest,jambase:12954062,https://www.jambase.com/festival/milwaukee-metal-fest-2025,https://www.jambase.com/wp-content/uploads/2024/10/milwaukee-metal-fest-2025-featured-e1728576768968-1480x832.jpg,2025-05-15,2025-05-18,The Rave/Eagles Ballroom,jambase:73240,https://www.jambase.com/venue/the-raveeagles-ballroom,2401 W. Wisconsin Ave.,Milwaukee,53233,US-WI,Wisconsin,US,America/Chicago,36
Festival,Resonate Suwannee,jambase:13364671,https://www.jambase.com/festival/resonate-suwannee-2025,https://www.jambase.com/wp-content/uploads/2024/11/resonate-suwannee-2025-featured-e1732287366240-1480x832.jpg,2025-05-15,2025-05-17,Spirit of The Suwannee Music Park,jambase:64675,https://www.jambase.com/venue/spirit-of-the-suwannee-music-park,3076 95th Drive,Live Oak,32060,US-FL,Florida,US,America/New_York,126
@type,name,identifier,url,image,startDate,endDate,location/name,location/identifier,location/url,location/address/streetAddress,location/address/addressLocality,location/address/postalCode,location/address/addressRegion/identifier,location/address/addressRegion/name,location/address/addressCountry/identifier,location/address/x-timezone,location/address/x-jamBaseMetroId
Festival,Kilby Block Party,jambase:12910528,https://www.jambase.com/festival/kilby-block-party-2025,https://www.jambase.com/wp-content/uploads/2024/10/kilby-block-party-2025-featured-1480x832.png,2025-05-15,2025-05-18,Utah State Fair Park,jambase:66580,https://www.jambase.com/venue/utah-state-fair-park,155 N 1000 W,Salt Lake City,84116,US-UT,Utah,US,America/Denver,37
Festival,Joshua Tree Music Festival (Spring),jambase:13105892,https://www.jambase.com/festival/joshua-tree-music-festival-spring-2025,https://www.jambase.com/wp-content/uploads/2020/10/joshua-tree-music-festival-spring-2021-1480x832.jpg,2025-05-15,2025-05-18,Joshua Tree Lake RV & Campground,jambase:65478,https://www.jambase.com/venue/joshua-tree-lake-rv-campground,2601 Sunfair Road,Joshua Tree,92252,US-CA,California,US,America/Los_Angeles,3
Festival,Sand in My Boots,jambase:13001371,https://www.jambase.com/festival/sand-in-my-boots-2025,https://www.jambase.com/wp-content/uploads/2024/10/sand-in-my-boots-2025-featured-1480x832.jpg,2025-05-16,2025-05-18,Gulf Shores Public Beach,jambase:325578,https://www.jambase.com/venue/gulf-shores-public-beach,101 E Beach Blvd,Gulf Shores,36542,US-AL,Alabama,US,America/Chicago,76
Festival,Interstelar Seville,jambase:12993569,https://www.jambase.com/festival/interstelar-seville-2025,https://www.jambase.com/wp-content/uploads/2024/05/373536092_862972368525540_2245026360855810004_n-1-e1714677551964-1480x832.jpg,2025-05-16,2025-05-17,Centro Andaluz de Arte Contemporáneo,jambase:12123661,https://www.jambase.com/venue/centro-andaluz-de-arte-contemporaneo,2 Calle Américo Vespucio,Sevilla,41092,,,ES,Europe/Madrid,
Festival,Desertfest London,jambase:12992494,https://www.jambase.com/festival/desertfest-london-2025,https://www.jambase.com/wp-content/uploads/2024/10/desert-fest-london-2025-featured-e1729090383961-1480x832.jpg,2025-05-16,2025-05-18,Underworld,jambase:64804,https://www.jambase.com/venue/underworld-london-gb,174 Camden High Street,London,NW1 9DL,,,GB,Europe/London,
Festival,Tico Time Bluegrass Festival,jambase:13379331,https://www.jambase.com/festival/tico-time-bluegrass-festival-2025,https://www.jambase.com/wp-content/uploads/2023/09/tico-time-bluegrass-festival-2024-featured-e1694611947446-1480x832.png,2025-05-16,2025-05-18,Tico Time River Resort,jambase:7498903,https://www.jambase.com/venue/tico-time-river-resort,20 Road 2050,Aztec,87410,US-NM,New Mexico,US,America/Denver,63
Festival,"Red Bluff Music, Arts & Food Festival",jambase:13311983,https://www.jambase.com/festival/red-bluff-music-arts-food-festival-2025,https://www.jambase.com/wp-content/uploads/2024/11/red-bluff-2025-featured-1-1480x832.jpg,2025-05-16,2025-05-18,Riverfront Park,jambase:10225846,https://www.jambase.com/venue/riverfront-park-5,355 Commerce Street,Montgomery,36104,US-AL,Alabama,US,America/Chicago,150
Festival,Breakaway Atlanta,jambase:13018521,https://www.jambase.com/festival/breakaway-atlanta-2025,https://www.jambase.com/wp-content/uploads/2024/10/breakaway-2025-featured-e1729603790839-1480x832.jpg,2025-05-16,2025-05-17,Center Parc Stadium,jambase:13019130,https://www.jambase.com/venue/center-parc-stadium,755 Hank Aaron Drive Southeast,Atlanta,30315,US-GA,Georgia,US,America/New_York,
Festival,EDC Las Vegas,jambase:12361119,https://www.jambase.com/festival/edc-las-vegas-2025,https://www.jambase.com/wp-content/uploads/2023/10/edc-las-vegas-2024-featured-1-e1696516696663-1480x832.jpg,2025-05-16,2025-05-18,Las Vegas Motor Speedway,jambase:68976,https://www.jambase.com/venue/las-vegas-motor-speedway,7000 Las Vegas Boulevard North,Las Vegas,89115,US-NV,Nevada,US,America/Los_Angeles,202
Festival,FreshGrass Bentonville,jambase:13290161,https://www.jambase.com/festival/freshgrass-bentonville-2025,https://www.jambase.com/wp-content/uploads/2018/03/freshgrass2018-1480x832.jpg,2025-05-16,2025-05-17,The Momentary,jambase:6280172,https://www.jambase.com/venue/the-momentary,507 SE E Street,Bentonville,72712,US-AR,Arkansas,US,America/Chicago,98
Festival,Wonderfront Festival,jambase:13290163,https://www.jambase.com/festival/wonderfront-festival-2025,https://www.jambase.com/wp-content/uploads/2024/11/wonderfront-festival-2025-featured-e1730996475642-1480x832.jpg,2025-05-16,2025-05-18,Embarcadero Marina Park North,jambase:4619508,https://www.jambase.com/venue/embarcadero-marina-park-north,400 Kettner Blvd,San Diego,92101,US-CA,California,US,America/Los_Angeles,20
Festival,Cruel World Fest,jambase:13021604,https://www.jambase.com/festival/cruel-world-fest-2025,https://www.jambase.com/wp-content/uploads/2024/10/cruel-world-fest-2024-featured-e1729613071962-1480x832.jpg,2025-05-17,2025-05-17,Brookside at the Rose Bowl,jambase:3082722,https://www.jambase.com/venue/brookside-rose-bowl,1133 Rosemont Ave,Pasadena,91103,US-CA,California,US,America/Los_Angeles,3
Festival,Pure Imagination,jambase:13041225,https://www.jambase.com/festival/pure-imagination-2025,https://www.jambase.com/wp-content/uploads/2023/12/pure-imagination-music-festival-2024-featured-e1703787889120-1480x832.jpg,2025-05-17,2025-05-17,Watson Lake Park,jambase:368182,https://www.jambase.com/venue/watson-lake-park,3101 N Hwy 89 (4 miles North of Prescott),Prescott,86301,US-AZ,Arizona,US,America/Phoenix,19
Festival,Bearded Theory Festival,jambase:12976530,https://www.jambase.com/festival/bearded-theory-festival-2025,https://www.jambase.com/wp-content/uploads/2023/10/373013867_613102324350016_4160501733306635373_n-e1696540903317-1480x832.jpg,2025-05-21,2025-05-25,Catton Hall Park,jambase:425948,https://www.jambase.com/venue/catton-hall-park,Catton Park,Swadlincote,DE12 8LN,,,GB,Europe/London,
Festival,Maryland Deathfest,jambase:12721903,https://www.jambase.com/festival/maryland-deathfest-2025,https://www.jambase.com/wp-content/uploads/2024/08/maryland-death-fest-2025-featured-e1724849889256-1480x832.jpg,2025-05-21,2025-05-25,Rams Head Live,jambase:64868,https://www.jambase.com/venue/rams-head-live,20 Market Place,Baltimore,21202,US-MD,Maryland,US,America/New_York,35
Festival,Lightning In A Bottle,jambase:13017996,https://www.jambase.com/festival/lightning-in-a-bottle-2025,https://www.jambase.com/wp-content/uploads/2023/09/400929075_887171556107703_2581286722926895090_n-e1700933960191-1480x832.jpg,2025-05-21,2025-05-25,Lightning In A Bottle,jambase:7917434,https://www.jambase.com/venue/lightning-in-a-bottle,13601 Ironbark Road,Bakersfield,93311,US-CA,California,US,America/Los_Angeles,154
Festival,Rooster Walk 15,jambase:12414809,https://www.jambase.com/festival/rooster-walk-15-2025,https://www.jambase.com/wp-content/uploads/2023/09/rooster-walk-2024-featured-e1694610334666-1480x832.jpg,2025-05-22,2025-05-25,Pop’s Farm,jambase:395413,https://www.jambase.com/venue/pops-farm,675 Hobson Rd.,Martinsville,24112,US-VA,Virginia,US,America/New_York,60
Festival,DelFest,jambase:12416236,https://www.jambase.com/festival/delfest-2025,https://www.jambase.com/wp-content/uploads/2024/06/delfest-2025-featured-e1719242601688-1480x832.jpg,2025-05-22,2025-05-25,Allegany County Fairgrounds,jambase:330360,https://www.jambase.com/venue/allegany-county-fairgrounds,11490 Moss Avenue,Cumberland,21502,US-MD,Maryland,US,America/New_York,6
Festival,California Roots,jambase:12414800,https://www.jambase.com/festival/california-roots-music-and-arts-festival-2025,https://www.jambase.com/wp-content/uploads/2024/06/cali-roote-2025-featured-new-1480x832.jpg,2025-05-23,2025-05-25,Monterey County Fairgrounds,jambase:68940,https://www.jambase.com/venue/monterey-county-fairgrounds,2004 Fairground Road,Monterey,93940,US-CA,California,US,America/Los_Angeles,75
Festival,In It Together,jambase:12956644,https://www.jambase.com/festival/in-it-together-2025,https://www.jambase.com/wp-content/uploads/2024/10/444925125_485599823823787_3131215743328109795_n-e1728588754484-1480x832.jpg,2025-05-23,2025-05-25,Old Park Farm,jambase:8948910,https://www.jambase.com/venue/old-park-farm,Water Street,Port Talbot,SA13 2TG,,,GB,Europe/London,
Festival,Desertfest Berlin,jambase:12993691,https://www.jambase.com/festival/desertfest-berlin-2025,https://www.jambase.com/wp-content/uploads/2024/10/desertfest-berlin-2025-featured-e1729096117264-1480x832.jpg,2025-05-23,2025-05-25,Columbiahalle,jambase:64958,https://www.jambase.com/venue/columbiahalle,Columbiadamm 13-21,Berlin,10965,,,DE,Europe/Berlin,
Festival,Dark Star Jubilee,jambase:13043138,https://www.jambase.com/festival/dark-star-jubilee-2025,https://www.jambase.com/wp-content/uploads/2024/10/dark-star-jubilee-2025-featured-1480x832.jpg,2025-05-23,2025-05-25,Legend Valley,jambase:66044,https://www.jambase.com/venue/legend-valley,7585 Kindle Rd.,Thornville,43076,US-OH,Ohio,US,America/New_York,24
Festival,BottleRock Napa Valley,jambase:12930256,https://www.jambase.com/festival/bottlerock-napa-valley-2025,https://www.jambase.com/wp-content/uploads/2022/01/bottlerock-2022-1480x832.jpeg,2025-05-23,2025-05-25,Napa Valley Expo,jambase:72936,https://www.jambase.com/venue/napa-valley-expo,575 3rd St,Napa,94559,US-CA,California,US,America/Los_Angeles,4
Festival,Sueños,jambase:13081794,https://www.jambase.com/festival/suenos-2025,https://www.jambase.com/wp-content/uploads/2023/11/screenshot-2023-11-09-at-9-36-25am-e1699540646424-1480x832.png,2025-05-24,2025-05-25,Grant Park,jambase:66269,https://www.jambase.com/venue/grant-park,601 South Michigan Avenue,Chicago,60605,US-IL,Illinois,US,America/Chicago,2
Festival,Cave Jam,jambase:13339493,https://www.jambase.com/festival/cave-jam-2025,https://www.jambase.com/wp-content/uploads/2023/12/cave-jam-2024-featured-1480x832.jpg,2025-05-24,2025-05-25,The Caverns Amphitheater,jambase:7381273,https://www.jambase.com/venue/the-caverns-amphitheater,555 Charlie Roberts Road,Pelham,37366,US-TN,Tennessee,US,America/Chicago,69
Festival,Movement Detroit,jambase:12787902,https://www.jambase.com/festival/movement-detroit-2025,https://www.jambase.com/wp-content/uploads/2024/09/movement-detroit-2025-featured-1480x832.jpg,2025-05-24,2025-05-26,Hart Plaza,jambase:192678,https://www.jambase.com/venue/hart-plaza,One Hart Plaza,Detroit,48226,US-MI,Michigan,US,America/Detroit,15
Festival,Slam Dunk Festival South,jambase:12754764,https://www.jambase.com/festival/slam-dunk-festival-south-2025,https://www.jambase.com/wp-content/uploads/2024/09/slam-dunk-festival-south-2025-featured-e1725554447139-1480x832.jpg,2025-05-25,2025-05-25,Hatfield Park,jambase:6105502,https://www.jambase.com/venue/hatfield-park,Hatfield,Hatfield,AL9 5PG,,,GB,Europe/London,
Festival,Slam Dunk Festival North,jambase:12755316,https://www.jambase.com/festival/slam-dunk-festival-north-2025,https://www.jambase.com/wp-content/uploads/2024/09/slam-dunk-festival-south-2025-featured-e1725554447139-1480x832.jpg,2025-05-25,2025-05-25,Temple Newsam,jambase:2270368,https://www.jambase.com/venue/temple-newsam,Templenewsam Road,Leeds,LS15 0AE,,,GB,Europe/London,
Festival,Gulf Coast Jam,jambase:12478261,https://www.jambase.com/festival/gulf-coast-jam-2025,https://www.jambase.com/wp-content/uploads/2023/07/gulf-coast-fest-2024-featured-e1689789889161-1480x832.jpg,2025-05-29,2025-06-01,Frank Brown Park,jambase:70152,https://www.jambase.com/venue/frank-brown-park,16200 Panama City Beach Parkway,Panama City Beach,32413,US-FL,Florida,US,America/Chicago,158
Festival,Forbidden Forest,jambase:13271608,https://www.jambase.com/festival/forbidden-forest-2025,https://www.jambase.com/wp-content/uploads/2023/10/screenshot-2023-10-11-at-4-59-17-pm-e1730816033679-1480x832.png,2025-05-29,2025-06-01,Belvoir Castle,jambase:426577,https://www.jambase.com/venue/belvoir-castle,Belvoir Castle,Belvoir,NG32 1PE,,,GB,Europe/London,
Festival,"Rock The Country York, PA",jambase:13310233,https://www.jambase.com/festival/rock-the-country-york-pa-2025,https://www.jambase.com/wp-content/uploads/2024/11/rock-the-country-2025-featured-e1731435432296-1480x832.jpg,2025-05-30,2025-05-31,York Expo Center,jambase:372438,https://www.jambase.com/venue/york-expo-center,334 Carlisle Ave,York,17401,US-PA,Pennsylvania,US,America/New_York,54
Festival,Michael Arnone’s Crawfish Fest,jambase:12815070,https://www.jambase.com/festival/michael-arnones-crawfish-fest-2025,https://www.jambase.com/wp-content/uploads/2024/09/arnone-crawfish-2025-featured-1480x832.jpg,2025-05-30,2025-06-01,Sussex County Fairgrounds,jambase:63468,https://www.jambase.com/venue/sussex-county-fairgrounds,37 Plains Road,Augusta,07822,US-NJ,New Jersey,US,America/New_York,1
Festival,ILLfest,jambase:13104694,https://www.jambase.com/festival/illfest-2025,https://www.jambase.com/wp-content/uploads/2022/08/illfest-2022-featured-september-1480x832.jpg,2025-05-30,2025-05-31,Travis County Exposition Center,jambase:417175,https://www.jambase.com/venue/travis-county-exposition-center,7311 Decker Lane,Austin,78724,US-TX,Texas,US,America/Chicago,21
Festival,Breakaway Ohio,jambase:13020510,https://www.jambase.com/festival/breakaway-ohio-2025,https://www.jambase.com/wp-content/uploads/2024/10/breakaway-2025-featured-e1729603790839-1480x832.jpg,2025-05-30,2025-05-31,Historic Crew Stadium,jambase:7502020,https://www.jambase.com/venue/historic-crew-stadium,One Black and Gold Blvd,Columbus,43211,US-OH,Ohio,US,America/New_York,24
Festival,Forbidden Kingdom Music Festival,jambase:13360262,https://www.jambase.com/festival/forbidden-kingdom-music-festival-2025,https://www.jambase.com/wp-content/uploads/2022/11/screen-shot-2022-11-25-at-12-42-28-pm-e1669398241964-1480x832.png,2025-05-30,2025-05-31,Orlando Amphitheater at the Central Florida Fairgrounds,jambase:2333603,https://www.jambase.com/venue/orlando-amphitheater-at-the-central-florida-fairgrounds,4603 W Colonial Dr,Orlando,32808,US-FL,Florida,US,America/New_York,22
Festival,Rise and Vibes,jambase:12766447,https://www.jambase.com/festival/rise-and-vibes-2025,https://www.jambase.com/wp-content/uploads/2023/09/318667517_210657691343048_2427288121720351179_n-e1696093222183-1480x832.jpg,2025-05-30,2025-06-01,Tico Time River Resort,jambase:7498903,https://www.jambase.com/venue/tico-time-river-resort,20 Road 2050,Aztec,87410,US-NM,New Mexico,US,America/Denver,63
Festival,La Onda,jambase:13124202,https://www.jambase.com/festival/la-onda-2025,https://www.jambase.com/wp-content/uploads/2023/12/la-onda-2024-featured-new-1480x832.jpg,2025-05-31,2025-06-01,Napa Valley Expo,jambase:72936,https://www.jambase.com/venue/napa-valley-expo,575 3rd St,Napa,94559,US-CA,California,US,America/Los_Angeles,4
